uniprot_id,gene,protein,description,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR8_T1,CR8_T2,CR9_T2,CR10_T2,CR12_T1,CR12_T2,CR15_T1,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR72_T1,CR72_T2,CR149_T1,CR149_T2,CR163_T1,CR163_T2,CR383_T1,CR386_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44
P60953,CDC42,CDC42_HUMAN,Cell division control protein 42 homolog,22.088195647253073,21.81790534914908,22.86895285837259,21.509058918945776,21.32378230067523,21.492832823741143,22.526530453912553,21.551709064250147,21.51483564693301,21.68242811682866,22.71896261091149,21.303147444304905,21.804012657385915,21.430048597291357,22.044583769196898,22.120185216300587,21.421635596882783,22.86458236925801,21.66224655249497,21.477473280135115,21.889593043975836,21.980325025600862,21.16174957145338,22.372723959661197,21.14194369678227,21.5116327776173,21.85752815536651,22.279669195152277,21.54132225408906,21.990802202001124,21.66405963813326,20.9926044330229,21.423822002126503,21.128103264097476,21.219396139642633,21.47225424948177,21.310857034502973,21.895447511857995
P60981,DSTN,DEST_HUMAN,Destrin,20.432153137711605,20.913942721597277,21.44018996952984,20.57542921687375,21.156682127616502,20.84809383094551,21.85535049333509,21.062168406907876,20.59475791431958,20.69804051190295,22.426985634348128,20.43036976100271,21.083709013466024,20.31149962586583,19.921624637379168,20.640671513833706,20.972072455565257,22.2402280321223,20.875889927208792,21.19211437290021,20.534020778454288,21.119911367814804,21.259565876741007,21.11877522119898,20.223857499771324,20.166679204911212,20.622135452751625,21.249197429587092,20.175802787557053,20.267236381602903,20.02877184300812,19.998750594699512,19.609246209759625,20.457898730118075,20.22918416722229,20.71089511710216,20.35411121154109,20.25578979144136
P60983,GMFB,GMFB_HUMAN,Glia maturation factor beta,14.97170381927343,15.60769157438315,16.492361596901084,14.722547269954225,14.884787269936536,16.495760349625623,16.00300286373686,15.334029742959794,14.716493148794576,15.10119680818623,15.122394466655768,15.232504192334604,16.85938499547693,15.179489320468155,16.662263757416177,16.015484951564215,15.112827181305512,15.605164217221812,14.88777874693572,15.169095804257505,16.75187089276707,14.908180522996876,13.991627165983166,15.288015924027142,14.611284528148126,15.337171321598422,16.002648963853378,16.44279859000462,14.971441157507723,15.882511848739563,15.510206913789204,13.915991795764011,14.053987182009738,14.251095678374607,13.84047901016305,14.743763300181604,14.931075487052334,16.35575802095103
P61006,RAB8A,RAB8A_HUMAN,Ras-related protein Rab-8A,15.990027168937306,16.40362063984002,16.756090503260104,16.48536661169373,15.85133336526774,15.799818198828802,18.116431616683876,16.550480329664907,16.5391539722103,16.789391261790307,18.273112752469338,16.658247338826687,16.64019324552529,15.199329905179464,15.913011399758556,17.82208424250507,17.83914458806473,18.060872928044848,17.537137777549262,16.83455940242277,15.660654823451765,18.26153533477383,17.16210427120016,16.37687298483457,15.86191439603546,15.813016530168923,15.883443350156263,17.12632608725797,16.066005466449646,16.06765664294583,15.569674794532885,15.681731435421652,15.902872952047385,15.758743671807185,15.800906856565842,14.985966477324569,14.942687081380942,15.78808560836577
P61011,SRP54,SRP54_HUMAN,Signal recognition particle 54 kDa protein,16.518110131180567,16.584226838934583,16.48370672823988,16.444635799651277,16.476793253154668,16.4195605285699,15.898437735125416,17.025078301161283,16.533337099052208,16.599682046836747,16.88838208083738,16.35829552560629,17.18019624407802,16.97331822010243,16.448195705287727,16.465141755618493,16.48046662220466,16.83466749985324,16.54734411555363,16.763856507803048,15.776224738401307,16.544355245822413,16.418341827304996,16.74451424915438,15.919926650489886,16.406579495270535,16.63719974150266,16.483031871203618,16.630518892956097,15.843015248527248,16.68401200574817,16.555409473032963,16.804779914200946,16.871923011462115,16.210191351005157,16.867349770152163,16.838814102137714,16.533232282504184
P61019,RAB2A,RAB2A_HUMAN,Ras-related protein Rab-2A,19.667133987331393,19.343656208529737,19.6932323159691,19.427108058924883,19.526909741215267,19.745764974197083,19.944280507107656,19.78747063058529,19.659271749297258,19.752558712614594,20.285447496343217,19.664814949530264,19.88859776069429,19.768772012405854,19.213417069985866,20.19715888495888,19.65396208803093,20.09666361573774,19.812584239878177,19.768327701799723,19.83389550106216,19.86525923806423,19.70834560946796,19.553627638255275,19.870058178723905,19.372957062330347,19.923660837642924,19.747923299526825,20.021023101272977,19.835715632671075,20.21615555001382,19.757891418211152,19.803327338034872,20.096818595718364,19.68398682886014,19.99809030420522,20.01574636548468,19.829895192036567
P61020,RAB5B,RAB5B_HUMAN,Ras-related protein Rab-5B,18.437168799808756,17.695109751712792,17.456223347701645,17.736061318835432,17.735869429327497,17.93402772569121,16.673552512619192,18.200127726895083,18.261857015320203,17.597528773184482,17.350710189001926,18.108290650594597,17.463520376016657,18.092264400037372,17.180926962329654,18.000611415591603,17.833983335332434,16.832253256746636,17.635045375859374,17.348634282036954,18.00559948219279,16.781116617440542,18.177107151901804,17.3330609765847,17.666135775224813,17.888133474407596,18.53637803380979,17.046605136095987,18.463436182404347,18.216998913616077,18.123276533971858,17.33552377098461,17.709044211765704,18.252150741792864,17.441169554554794,18.46625146233305,18.46969632035436,18.415745539550304
P61026,RAB10,RAB10_HUMAN,Ras-related protein Rab-10,21.099703212915497,21.55094965101165,21.700812346478095,21.17567662042795,21.21161419869873,21.58958986660197,21.90943261451176,20.96308162604537,21.05949105193771,21.079798805235967,21.844314056017566,21.44370785341535,21.090169078395075,21.00287180885264,21.45425109458535,20.893281922674735,20.556665630885767,21.52302664381264,20.9297088896019,21.13262986416855,21.40431944779583,20.81427083967585,21.19834768873436,21.06441302295026,20.77438164587251,20.431786566063668,21.289791925760703,20.600622765022315,21.368153162348225,20.991276062189588,21.080928948947168,21.078411334611168,20.847434254756955,21.076286518365063,21.039801131160544,21.30712303844002,21.060866531440983,20.648025109172536
P61077,UBE2D3,UB2D3_HUMAN,Ubiquitin-conjugating enzyme E2 D3,22.547329062844575,22.85293670557577,20.493718121091774,22.300810981166535,22.270470598772395,22.11264599416837,21.954874167271093,22.152108157998207,22.116142713287804,21.751122658926462,21.89909271119741,22.407295788184527,22.53175245857436,22.131091407652924,21.423677280100794,21.86036691648449,21.66689113366128,21.803197346311016,21.7209356905801,21.53255429000919,22.207407418221425,21.89129447549217,22.185567313956295,21.92203541494434,21.789814390904688,22.239429201510394,22.358882427245295,23.139079386494235,22.279830610787716,22.028335674333192,21.832831109940745,21.65599317868368,21.42927928271416,21.77006794835541,21.8665089849568,22.24792249979465,22.082979594036654,22.382527820744176
P61081,UBE2M,UBC12_HUMAN,NEDD8-conjugating enzyme Ubc12,19.18066245418278,19.130342555775663,17.427978934582104,19.145529621920055,19.15074690074421,19.038497199467553,17.86327554342892,19.257357138014523,19.330250827074853,18.888726532203613,17.829445615073443,19.216829103035604,18.90096668553956,19.249318524775227,18.66818520742749,18.265645598328557,18.92925539288865,17.88154383121251,18.9887147771686,18.7860075840832,18.51095403401898,18.623453446480568,19.18744226092199,19.15180462045083,18.8861681201629,18.994782830307816,19.021073778250283,18.966462456118304,19.498491406993583,18.84492988416459,18.86980133966599,19.21540359164655,19.375882670356564,19.119438860542825,19.090763270329976,19.223573311266772,19.026278483604713,19.381937074568548
P61086,UBE2K,UBE2K_HUMAN,Ubiquitin-conjugating enzyme E2 K,18.989392763443927,18.827005525098325,17.814267340865502,19.154067040231595,19.222085803339283,18.734580680518786,18.488217701595342,18.94933953907516,19.291680194791596,18.619854562283752,18.01844375952086,18.744173921986928,18.91342440111188,18.688646806007768,19.008281939965997,18.971210047089105,19.04828092883216,18.243584989570813,19.07764916341507,19.102142656850617,19.091080061471295,18.971486688982857,18.86819003375234,19.04298095366233,19.075263064299502,19.18333343679848,19.07954775427879,18.34392434350775,19.183328260471917,19.222134078359986,18.854252045661305,19.158490031131848,19.048192821184593,18.910430674605017,18.86729699932615,19.014789949191933,19.248749869023698,19.474920606035848
P61088,UBE2N,UBE2N_HUMAN,Ubiquitin-conjugating enzyme E2 N,23.04977114961697,22.71002048198915,23.489651319991633,22.665833567822418,22.84837690919695,22.58281272439949,23.432133990526005,22.89296532018865,23.32341318023171,22.77944523060926,22.82558238176891,23.06622023966477,22.90145213881368,23.001418931674703,22.727952178196567,23.177986188136583,22.848929260579308,23.095869036864,23.343207061536223,22.72474156874415,22.844451020777907,22.89287058331796,22.715628016644025,22.693253008817763,22.79001032949071,22.858590419834854,23.006489114152256,23.192284545275474,23.56259511769368,22.92559546909776,22.6581980318336,22.687029926156928,22.93227283287358,22.878506829671153,22.367277683570983,22.888583128460713,22.785174873627664,22.93907101419388
P61106,RAB14,RAB14_HUMAN,Ras-related protein Rab-14,18.42343271217366,18.70290141275149,19.434244331476815,18.670245709388197,18.70985211565179,18.739661785483538,19.577105563057486,18.858390228752956,18.983670758347863,18.968047338071116,19.681496737181902,18.80405343761245,18.81967537891872,18.314202740056345,18.321763030992027,19.69875355546813,19.223138236736624,19.48152672486001,19.470773157247763,19.214580839364253,18.91822065838976,19.209209887898872,18.677261738734188,18.72858423322124,18.340386852352175,18.512422009601174,18.369348248561582,19.205013955582007,19.02469476311416,18.398304083696623,18.165952622420026,18.684197768564584,18.231738616374667,18.582195272718337,18.538132853893774,18.46649523531468,18.74268803281924,18.554000282666344
P61158,ACTR3,ARP3_HUMAN,Actin-related protein 3,18.051874651656465,18.137228764126903,18.701013039916532,17.704705694458088,17.979038942071877,18.53180388464073,18.923702242149105,18.197813067918325,17.77980282493854,18.315547793822265,19.10005749737474,17.692703320432983,17.793959499342463,17.59454587397173,17.87489492158781,18.43025996336688,18.36699691453922,19.00947487914224,18.149338540114385,18.672277412854303,18.038740073588436,19.32799778681275,18.10403219402971,18.60923003274969,17.62469350084081,17.96081154691055,18.09480675739556,18.78318098646718,17.589729619249603,18.010790883517036,17.63753788299963,17.375961928320685,17.66041527174146,17.601470001237974,17.36921787271866,17.32151371721573,17.541100012307513,17.643570114050185
P61160,ACTR2,ARP2_HUMAN,Actin-related protein 2,17.596550430322157,17.88836737775597,18.511687543416805,17.679972510998535,17.78914998111223,18.15347321311193,18.742076018878095,18.241579657935112,17.771993031274988,18.171327470873138,18.7615825422211,17.63806771390811,18.079780799483338,17.614723761603962,17.644522788020257,17.707381667469622,18.053590195851925,18.861338176891135,18.021809686723667,18.5666974469507,17.853296642499803,19.102900991247164,18.16471919402855,18.339878178488792,17.55008841581989,17.663379755059506,17.8367852549788,18.13772142308851,17.74262244826994,17.570866715989112,16.886770368604978,17.37494361580599,17.395134379957724,17.487707777224973,17.295571254219407,17.188714363057517,17.312023519645216,17.630060587657248
P61163,ACTR1A,ACTZ_HUMAN,Alpha-centractin,19.80199500710126,19.632028441669775,19.841783746374688,20.052930606727134,19.84943823321243,19.17352038724561,20.15625653935319,19.898165475343,19.88625196850255,20.1547154932804,20.23789517274533,19.900964273900584,19.908331598882672,19.729546335939965,20.318437239169587,20.17079107092742,20.03870105555321,20.088873801192776,19.98045387986764,20.191898820381375,19.49891516272542,19.976239630144555,19.92709584906217,20.381506953456483,19.785225102873373,20.021118518922467,19.785787265869143,19.862930819880702,19.75316910726844,19.695348328775182,19.877302614711056,19.7404898497079,19.94000214991141,19.625657293525467,19.753362299837537,19.784123475084836,19.96421690490309,20.28627624006975
P61201,COPS2,CSN2_HUMAN,COP9 signalosome complex subunit 2,19.58654680679249,19.55580037600987,18.320783966598416,19.37094697957928,19.452439668374584,19.758019229576316,18.352878853212104,19.50884384737137,19.30874830437575,18.98725501061672,19.305702049599628,19.7148909845513,19.35406949877325,19.73126410592197,19.658163638140874,19.233182131631946,19.418737942388113,18.747176686629818,19.50491947912095,19.08491358459055,19.276831083964115,19.383036660246574,19.83415625187231,19.114558644039604,19.5113232874076,19.479149144221896,19.32827742492742,19.06344573170202,19.603748163778324,18.983355532111197,19.10830600929167,19.55973615930894,19.34149829131942,19.57260553022207,19.49950554255836,19.58158409519283,19.562249314209684,19.580824885023905
P61221,ABCE1,ABCE1_HUMAN,ATP-binding cassette sub-family E member 1,16.186418924191827,16.25703952748309,14.862064628737574,16.06128341444713,15.907607374500254,16.474231664487526,15.853311574869592,16.521952400795275,16.414020942212737,16.332619192284817,15.761378968711464,16.439339964710484,16.33222402830036,16.017868196010962,16.25381101508402,15.696191723020844,16.502999726855087,15.855283804161244,16.37642612731237,16.23580760674418,16.18234456470282,15.666113878105984,15.60676731260356,15.98940078336094,16.11539681423787,16.281351453377802,16.01091576239276,16.240975423984437,15.950422612440487,16.104441683611494,15.975719185801276,15.983784021864196,16.201008015509593,15.47496887975691,16.555502416461334,16.02841378105448,16.0404643390193,16.454304657274772
P61224,RAP1B,RAP1B_HUMAN,Ras-related protein Rap-1b,21.45260980740165,21.94821488067216,24.7905180972998,21.698669714698216,21.513330225808012,21.33417677883673,24.32143621582122,22.034174025807857,21.77305930307297,22.390533167671748,23.820086023156374,21.966173807081507,22.39111545840401,21.442865900126066,22.40472877013977,23.600927419752544,22.459321151027837,24.0782249845298,22.684085151528883,22.3528362873929,22.40362801128321,23.337773807627663,22.359847419247455,22.5782803988452,21.260154371677025,21.684869547721163,21.78934194153438,23.208176760610822,21.310374300642085,21.387726971379635,21.376643029574847,21.10405350185089,21.16415826431085,21.09385036983488,20.994386262448256,21.474767267192448,21.14713905419333,21.464878585578735
